token,frequency
wasting,4
consideration,4
readshort,4
disable,4
highlighted,4
linux,4
reusestrategy,4
reusableanalyzerbase,4
reusabletokenstream,4
atomicreader,4
partially,4
normalisation,4
received,4
repeated,4
functional,4
conditional,4
filechannel,4
implicit,4
nrm,4
coming,4
reindexing,4
altogether,4
topmostsearcher,4
cassandradirectory,4
family,4
retain,4
disclaimer,4
sqrt,4
commerce,4
maintains,4
1mb,4
pfcw,4
normalization,4
geohashutils,4
hashcode,4
defining,4
namespace,4
enormous,4
archiving,4
lengthnorm,4
standardtokenizer,4
giving,4
remoting,4
breaking,4
varhandle,4
intend,4
repository,4
searchers2,4
replaces,4
registered,4
online,4
tokenization,4
scheme,4
organized,4
wherever,4
forked,4
gpu,4
cartesian,4
vary,4
reasonably,4
archive,4
encapsulate,4
tuning,4
surprisingly,4
spt,4
doublevalues,4
corereaders,4
seg,4
stddev,4
abstractfield,4
indicates,4
topsuggestdocs,4
chartermattribute,4
fieldtypes,4
joining,4
termsquery,4
dvs,4
accessible,4
wind,4
ides,4
bother,4
searchers3,4
dvconsumer,4
seeking,4
reside,4
pivot,4
aes,4
willing,4
strong,4
importantly,4
tvx,4
tvd,4
skipbytes,4
bytesstore,4
32kb,4
suffers,4
bulkpostings,4
alter,4
vertex,4
separation,4
enhance,4
2004,4
license,4
recommendation,4
rpc,4
practical,4
point2d,4
encountered,4
writebytes,4
freqfile,4
whereby,4
thin,4
down,4
grouped,4
upload,4
getspans,4
multifields,4
accordingly,4
synthetic,4
warranty,4
cipher,4
strongly,4
decoupled,4
introsorter,4
bkdreader,4
doesnt,4
multicollector,4
scalable,4
airport,4
achieved,4
wiki,4
overkill,4
analyzingsugg,4
sharding,4
hurt,4
fastvectorhighlighter,4
skipdatum,4
inf,4
pairoutputs,4
union,4
arraylist,4
signature,4
optimisation,4
encounter,4
emits,4
conversation,4
stateful,4
intuitive,4
definitely,4
infrastructure,4
blockpackedreader,4
enumeration,4
reduction,4
writebyte,4
selective,4
cohesion,4
geoshapes,4
kick,4
opposite,4
lifetime,4
charbuffer,4
spellchecker,4
subject,4
perfect,4
extremely,4
smarter,4
modulename,4
parallelization,4
trace,4
128946,4
hunspell,4
decodes,4
pooled,4
plenty,4
textfield,4
filteringcodec,4
mirroring,4
layout,4
filling,4
organize,4
ported,4
consecutive,4
playing,4
starter,4
prune,4
foreign,4
citizen,4
planet,4
head,4
termvectortokenselector,4
listed,4
degree,4
resolution,4
hate,4
customization,4
workarounds,4
treating,4
sortedsetdv,4
terminfoswriter,4
unknown,4
discover,4
arrangement,4
transliteration,4
rcmuir,4
deduplicate,4
cleaned,4
indirection,4
permit,4
illustrate,4
644730,4
indexstream,4
readlong,4
github,4
precisely,4
targeting,4
accumulator,4
binarydocvalues,4
reflect,4
extensive,4
learning,4
packed64singleblock21,4
coverage,4
customizable,4
sep,4
comparators,4
mecab,4
dimensionalformat,4
pulled,4
millisecond,4
red,4
umlaut,4
waitformerges,4
rangefield,4
persistency,4
precomputed,4
warm,4
packing,4
cloud,4
copyto,4
somewhere,4
displayed,4
querymaker,4
maven,4
majority,4
risk,4
display,4
affected,4
mmapped,4
processed,4
translate,4
solved,4
damage,4
substitute,4
setlength,4
codebase,4
indexoptions,4
terminfosreader,4
numericfield,4
utilizing,4
populated,4
indexingchain,4
locality,4
terminsetquery,4
subclassing,4
originating,4
japanese,4
ignoring,4
bs2,4
topic,4
upgraded,4
dump,4
neither,4
initially,4
payloadattribute,4
inexact,4
maybemerge,4
expungedeletes,4
balance,4
ongoing,4
safer,4
arg,4
overwrite,4
forbidden,4
10,4
font,4
decomposed,4
decomposing,4
triangular,4
mesh,4
image,4
701,4
showed,4
introduction,4
linedocmaker,4
indexablebinarystringtools,4
poc,4
brings,4
concurrentmergescheduler,4
howmany,4
setscorer,4
occasionally,4
beside,4
deduplication,4
segmenttermenum,4
medium,4
compressingstoredfieldsformat,4
getsimilarity,4
granularity,4
hdfs,4
299943,4
240000,4
visibility,4
jpountz,4
asynchronously,4
awkward,4
container,4
sound,4
registry,4
captured,4
supposed,4
rangequery,4
ought,4
dont,4
simplistic,4
npe,4
skipto,4
ann,4
computenorm,4
sim,4
varint,4
controversial,4
combining,4
lived,4
validate,4
problematic,4
prefixtree,4
recycle,4
reasoning,4
appendable,4
hint,4
pity,4
bitpattern,4
err,4
ugly,4
termvectors,4
basecompositereader,4
adjust,4
sparsefixedbitset,4
accountable,4
incorporating,4
warmup,4
datasets,4
logarithmic,4
skiplevel,4
alternatively,4
fieldvaluefilter,4
gave,4
agree,4
segmenttermpositions,4
streaming,4
inserting,4
charpos,4
slowdown,4
tieredmergepolicy,4
fetch,4
facebook,4
exhaustive,4
elsewhere,4
origin,4
safely,4
plug,4
publishing,4
michael,4
wondering,4
power,4
gracefully,4
seeing,4
draw,4
prepare,4
multisegmentreader,4
getdocidset,4
enhanced,4
observe,4
openbitset,4
win32,4
estimation,4
iterates,4
preference,4
compressionmode,4
numerical,4
highest,4
expanded,4
compoundfilereader,4
substantial,4
careful,4
bm25similarity,4
trieutils,4
meaningful,4
exploratory,4
structured,4
love,4
uwe,4
temperature,4
simplifies,4
silently,4
considering,4
iocontext,4
decoupling,4
createtempdir,3
deserialization,3
postingsenum,3
typing,3
ascending,3
signal,3
delegation,3
hppc,3
fsa,3
dbdirectory,3
shrink,3
rebuilding,3
sortednumeric,3
outputstreamindexoutput,3
inputstream,3
lightweight,3
hashing,3
nrtsuggester,3
135,3
datastructures,3
finalize,3
stable,3
investigated,3
floattoencode,3
doubletoencode,3
conceptually,3
zlib,3
collapse,3
numberdocs,3
888,3
csindexinput,3
refill,3
leafcollector,3
setnextreader,3
topn,3
emulate,3
142,3
indexstoreb,3
charfilter,3
hitdocs,3
navigable,3
traverse,3
generational,3
reliably,3
673,3
shutdown,3
getalldims,3
16kb,3
surprised,3
0x007fffff,3
spi,3
vanilla,3
jmh,3
folk,3
numerous,3
denial,3
explored,3
slowing,3
receives,3
modulo,3
processevents,3
terminating,3
specifying,3
fieldcomparatorsource,3
customer,3
flow,3
laptop,3
inttoencode,3
longtoencode,3
imply,3
genre,3
reimplemented,3
movie,3
shapevalues,3
functionvalues,3
starvation,3
transforms,3
alters,3
exceptional,3
invasive,3
anonymous,3
detects,3
coveringquery,3
unlock,3
scary,3
therein,3
intsref,3
startoffset,3
weightedspantermextractor,3
digit,3
numericencodingtest,3
multimmapindexinput,3
zstd,3
specialization,3
bufferedupdates,3
calculating,3
numericutils,3
ing,3
intencoder,3
cleanly,3
advised,3
thorough,3
hitting,3
pause,3
sneaky,3
gradlew,3
relational,3
relevancy,3
asterisk,3
characteristic,3
tessellated,3
mutablepointvalues,3
docstore,3
explictly,3
naturally,3
needing,3
unavailable,3
categorydocumentbuilder,3
ranked,3
preferred,3
begin,3
queryrewriter,3
boostquery,3
decoded,3
parses,3
queryfactoryimpl,3
pack,3
downstream,3
art,3
axiomatic,3
companion,3
song,3
traditionally,3
hacking,3
getleafcollector,3
collision,3
ecj,3
documentwriter,3
hashtable,3
preset,3
ptests,3
packaging,3
ide,3
dramatic,3
shapematcher,3
2010,3
gui,3
exploration,3
antlr,3
daterangeprefixtree,3
corpus,3
incorrectly,3
100k,3
nonemptyfieldquery,3
updatable,3
personally,3
indexeddisi,3
ensures,3
respectively,3
evil,3
subfieldanalyzer,3
subfield,3
fieldinvertstate,3
statswriter,3
int32,3
offsetsenum,3
ramdirectory2,3
readability,3
collectormanagers,3
timeexceededexception,3
collectionterminatedexception,3
indexordocvaluesquery,3
845,3
selectively,3
pooledsegmentreader,3
opaque,3
standpoint,3
lightautomaton,3
helped,3
busch,3
challenging,3
deserialize,3
brief,3
9004,3
9136,3
switched,3
detecting,3
indeed,3
externally,3
growing,3
behaves,3
putting,3
subinfo,3
querynodetree,3
register,3
openjdk,3
manageable,3
743,3
enwikidocmaker,3
docmakers,3
1410,3
chosen,3
termvectorsformat,3
bytebufferindexinput,3
deletedocument,3
deterministic,3
assignment,3
collationkeyfilter,3
trierange,3
outputstream,3
wildcardquery,3
disjunctionmaxquery,3
committer,3
familiar,3
jenkins,3
8gb,3
deeper,3
lockless,3
executes,3
colleague,3
tend,3
inverse,3
disjunctionscorer,3
muir,3
jndi,3
travel,3
existence,3
105,3
tfv,3
assigning,3
cleaning,3
compacting,3
unneeded,3
226,3
slicedindexinput,3
smoothing,3
mail,3
ff0000,3
finalized,3
ubuntu,3
variety,3
typed,3
subinfos,3
followup,3
indexinputs,3
wkt,3
disabling,3
casting,3
ghost,3
fun,3
geopaths,3
perpendicular,3
degradation,3
digging,3
worried,3
byteblockref,3
ordbyhash,3
1593,3
reversed,3
mccandless,3
incorrect,3
395,3
regarding,3
314,3
fragmentation,3
failing,3
enforces,3
accomplished,3
declaration,3
factoring,3
divisor,3
numerictokenstream,3
fsync,3
inefficiency,3
delimiter,3
business,3
cascaded,3
parallelized,3
afterwards,3
verification,3
relaxed,3
superclass,3
determines,3
declared,3
understanding,3
consequence,3
opt,3
absurdly,3
wider,3
305,3
solid,3
crud,3
presence,3
underneath,3
terminated,3
acquiring,3
10m,3
acceptableoverheadpervalue,3
direct16,3
technically,3
durability,3
066,3
inspection,3
minimizes,3
594,3
160,3
field1,3
field2,3
attention,3
codecreader,3
interpreting,3
german,3
folded,3
sud,3
folding,3
randomizedrunner,3
capable,3
repeatable,3
randomness,3
jit,3
segmentcorereaders,3
warrant,3
surround,3
standardqueryparser,3
shuffle,3
determined,3
simpletextcodec,3
coreparser,3
312,3
portable,3
undefined,3
succeed,3
uncovered,3
subtitle,3
motivated,3
consequently,3
abstracted,3
dummy,3
biginteger,3
jeff,3
rcs,3
replicate,3
proceed,3
inconsistent,3
key1,3
inject,3
222,3
trip,3
doctor,3
doctorid,3
multiterm,3
pulling,3
simplefs,3
catalog,3
zip,3
sends,3
rejecting,3
migrated,3
searchertaxonomymanager,3
var,3
intellij,3
destination,3
mutablevalues,3
clustering,3
geopointtermsenum,3
facetsaggregator,3
lru,3
2621,3
btw,3
influence,3
fieldsproducer,3
living,3
tokenizing,3
ipadic,3
termfreqs,3
largely,3
tier,3
filterreader,3
getvalueof,3
daddywri,3
positionstokenselector,3
facilitate,3
slash,3
quadprefixtree,3
recommend,3
russian,3
gsoc,3
keyed,3
188,3
monotonic,3
spot,3
room,3
benchmarked,3
queryparserbase,3
magic,3
querybuilder,3
monolithic,3
fd1,3
threadpool,3
129,3
sibling,3
mitigate,3
maintainable,3
mutablevalue,3
measure,3
weird,3
compiled,3
storedcount,3
gigantic,3
marcelo,3
tie,3
city,3
successfully,3
transposition,3
timsort,3
occurred,3
reached,3
linguist,3
lucene90vectorreader,3
cartridge,3
normalized,3
standardcodec,3
5879,3
namely,3
indexfieldcache,3
overly,3
mapped,3
edits,3
maintenance,3
covered,3
advancing,3
browse,3
compile,3
endianness,3
vectorvalues,3
hnswgraph,3
bm25fquery,3
accomplishes,3
http,3
dus,3
demonstrate,3
timelimitingcollector,3
casing,3
blocksize,3
restrict,3
contributor,3
formula,3
edismax,3
dismax,3
insufficient,3
dude,3
preserved,3
unchanged,3
passage,3
multivalued,3
calculates,3
tracked,3
carried,3
logically,3
natural,3
algos,3
115,3
expressed,3
cbc,3
datastructure,3
growth,3
wordnum,3
cheer,3
incorporate,3
integrated,3
manipulate,3
bitwise,3
deployment,3
immense,3
detected,3
expand,3
numwords,3
newbits,3
former,3
invert,3
testfieldsreader,3
embed,3
imho,3
replicationservice,3
decompressing,3
pforutil,3
mac,3
rebuilds,3
reversebytesreader,3
bytearraydatainput,3
encrypt,3
robust,3
tremendous,3
termshashperfield,3
story,3
longa,3
bytesa,3
longb,3
luceneutil,3
1ms,3
2001,3
lnu,3
reacts,3
completionpostingsformat,3
inadvertently,3
sysprops,3
exhausted,3
exclude,3
fielddoc,3
lessthan,3
slope,3
evaluation,3
john,3
excessive,3
slows,3
planar,3
pnpoly,3
considers,3
acquire,3
conjunctionutils,3
rc4,3
bouncycastle,3
msearcher2,3
213,3
msearcher3,3
pointsonly,3
implicitly,3
home,3
lately,3
instantiatedindex,3
trickier,3
tvf,3
mikemccand,3
analogous,3
excluded,3
comp,3
250,3
send,3
referred,3
penalty,3
setonce,3
fancy,3
apparent,3
tune,3
ban,3
study,3
hardcoded,3
predefined,3
locale,3
cachingwrapperquery,3
download,3
dwpts,3
numdeletestomerge,3
regression,3
downloading,3
implies,3
2740,3
2741,3
aligned,3
writestring,3
stopword,3
factored,3
transient,3
remap,3
ab,3
convex,3
barrier,3
multithreaded,3
explains,3
perthread,3
tailoring,3
lose,3
slowly,3
enclosing,3
customscorequery,3
throughout,3
unifiedstringscache,3
109,3
fillfields,3
segmentreaderfactory,3
merit,3
restricted,3
herein,3
scheduled,3
asyncprofile,3
walker,3
jdk14,3
expanding,3
tokenize,3
trained,3
normalize,3
bounded,3
rotation,3
clustered,3
fleshed,3
misleading,3
curve,3
generalization,3
spanscorer,3
truth,3
renamefile,3
claim,3
clearer,3
1231,3
docconsumer,3
termsfilter,3
2000,3
freqproxtermswriter,3
fdx,3
instantiated,3
alternately,3
collapsed,3
acl,3
rebuilt,3
nicely,3
counterpart,3
extent,3
forutil,3
sufficiently,3
occasion,3
adversary,3
quiet,3
vast,3
ngramtokenizer,3
defg,3
incompatible,3
fresh,3
program,3
tostring,3
tinkering,3
gender,3
pseudo,3
segment1,3
bitvector,3
mergenorms,3
temporarily,3
bind,3
revert,3
publish,3
replicator,3
wild,3
align,3
encapsulates,3
material,3
company,3
onemerge,3
2309,3
explicit,3
privately,3
iteratively,3
decreased,3
statefulfilter,3
iterative,3
synchronize,3
relate,3
temp,3
phonetic,3
bullet,3
moreover,3
segmentation,3
width,3
readerandlivedocs,3
820,3
spread,3
activity,3
foot,3
maximize,3
slowmultireaderwrapper,3
legacy,3
disjoint,3
corrupted,3
doug,3
2324,3
101,3
outlier,3
geopoint,3
sorter,3
pointed,3
monitorquery,3
hasnorms,3
134,3
subsearchers,3
6450,3
fetching,3
workload,3
116,3
119,3
demonstrates,3
gather,3
docvaluevisitor,3
reducer,3
spanish,3
loader,3
sacrifice,3
connection,3
resident,3
solving,3
segmented,3
olap,3
device,3
burden,3
fuzzycompletionquery,3
invokes,3
testdbindex,3
indexstorea,3
msearcher,3
171,3
concentrate,3
yaml,3
car,3
rollupmergeaggregatefield,2
randomsamplingfacetscollector,2
substring,2
cloneable,2
indexsortsortednumericdocvaluesrangequery,2
fuel,2
nori,2
pointrangequery,2
printing,2
unchecked,2
suppresswarnings,2
completes,2
exercised,2
mtqs,2
morfologik,2
pared,2
extracting,2
javac,2
flatten,2
largest,2
geopoints,2
badly,2
appearing,2
extraction,2
intersected,2
completionweight,2
experimented,2
parsed,2
chapter,2
meter,2
quantize,2
touched,2
filefilter,2
regexcompletionquery,2
road,2
isolatin1accentfilter,2
liked,2
boosting,2
typo,2
leveraging,2
morton,2
poly,2
sketch,2
plugins,2
prefixcompletionquery,2
completionscorer,2
surrogate,2
checkfields,2
programmatic,2
flattening,2
indexmodifier,2
syncs,2
intel,2
arbitrarily,2
sidenote,2
hearing,2
formatter,2
vectorhighlight,2
sortingatomicreader,2
1164,2
deletebyquery,2
luwak,2
xvaluessource,2
groupingsearch,2
thetaphi,2
730,2
anagram,2
referring,2
unavoidable,2
haversine,2
spherical,2
146,2
geographic,2
faq,2
gettermbuffer,2
irfactory,2
remember,2
statefultermsenum,2
lighter,2
putstream,2
packedquadprefixtree,2
mergingfilter,2
spanquerybuilder,2
inheritance,2
daniel,2
leveraged,2
thereof,2
untokenized,2
rich,2
notified,2
branchingfilter,2
branching,2
ideographic,2
fault,2
conclusion,2
bridge,2
niofs,2
wich,2
gettermlength,2
specifies,2
resizetermbuffer,2
met,2
permitted,2
morelikethis,2
heart,2
newoutputstream,2
newinputstream,2
fileoutputstream,2
fileinputstream,2
frozenbuffereddeletes,2
exploiting,2
booleanweight,2
tagindexwriter,2
keyspace,2
expunged,2
booleanfilter,2
attrfactory,2
inverteddocconsumer,2
weaker,2
renames,2
2413,2
dirindexreader,2
leaning,2
minnrshouldmatch,2
maximizing,2
minimizing,2
valuesources,2
identifying,2
retriever,2
normalise,2
dash,2
reanalyzing,2
bonus,2
utilizes,2
postingshighlighter,2
mlt,2
graduate,2
geoapi,2
htmlstripcharfilter,2
closer,2
communication,2
repeat,2
blowup,2
mixed,2
hardwired,2
opposed,2
explained,2
taxo,2
highphrase,2
jboss,2
gpus,2
tempting,2
website,2
complain,2
outdated,2
lesser,2
deemed,2
necessarily,2
wherein,2
perm,2
interning,2
uris,2
andhighhigh,2
response,2
releasing,2
fragile,2
bbox,2
scalability,2
uniform,2
250k,2
dirs,2
locating,2
division,2
uax,2
orthogonal,2
replicated,2
interned,2
endorse,2
unify,2
andhighlow,2
medphrase,2
respell,2
lowspannear,2
fuzzy2,2
lowphrase,2
lowsloppyphrase,2
104,2
108,2
andhighmed,2
highspannear,2
medspannear,2
highsloppyphrase,2
interfaceindexwriter,2
fuzzy1,2
prefix3,2
orhighmed,2
highterm,2
orhighlow,2
pct,2
oom,2
geopolygonfactory,2
geoconvexpolygon,2
proportion,2
dirty,2
qwe,2
recreated,2
docstores,2
justified,2
readonlysegmentreader,2
populates,2
patterson,2
whoever,2
omit,2
toke,2
indexdeletionpolicy,2
indexcommit,2
deletionpolicy,2
termids,2
preferably,2
incur,2
filled,2
mdw,2
strengthen,2
recycling,2
orhighhigh,2
lowterm,2
4490,2
ctors,2
revise,2
docnum,2
geo3dpoint,2
enumerate,2
conservatively,2
intnrq,2
medterm,2
medsloppyphrase,2
1120,2
transferto,2
lucenetestcase,2
completionanalyzer,2
titl,2
queryanalyzer,2
bufferedupdatesstream,2
packet,2
pole,2
globe,2
interior,2
unsure,2
mfl,2
2294,2
centric,2
dochelper,2
reload,2
mayberefresh,2
decref,2
incref,2
xxxvalue,2
resolving,2
english,2
numterms,2
fielddocsortedhitqueue,2
allocator,2
cap,2
bufferallocator,2
promoted,2
refreshing,2
controlling,2
noted,2
asking,2
testbackwardscompatibility,2
haversin,2
hiding,2
legacysorteddocvalues,2
spatial3d,2
dropped,2
1043,2
reserved,2
tight,2
suffer,2
semi,2
asin,2
devastating,2
navigate,2
merely,2
fitting,2
strength,2
unlimited,2
prohibitive,2
scattered,2
reimplement,2
throttling,2
runnable,2
published,2
friend,2
tweak,2
deploying,2
deploy,2
descendant,2
email,2
ignores,2
newprocessor,2
querynodeprocessorpipeline,2
borrowed,2
utf,2
1970,2
picture,2
llrect,2
lockclass,2
manipulated,2
wlen,2
expandingwordnum,2
avg,2
utf8,2
fileswitchdirectory,2
fieldselectorresult,2
necessity,2
classloader,2
ipc,2
queryfilter,2
pursue,2
horrible,2
doreopen,2
becoming,2
narrow,2
shifted,2
docidsetbuilder,2
docswithfield,2
numericdocvalueswriter,2
billion,2
rjernst,2
membership,2
longitude,2
nextseekterm,2
postpone,2
launch,2
agnostic,2
lngs,2
distancefilter,2
omitted,2
6766,2
6mb,2
roaringdocidset,2
accumulate,2
moderately,2
lucene70normsformat,2
storablefield,2
disclaimed,2
fitness,2
merchantability,2
contact,2
unwanted,2
snowballfilter,2
indexupgrader,2
shortestpaths,2
cycle,2
payloaddata,2
termcount,2
4765,2
letspartylikeits1999,2
highlightflag,2
tokenstreamoffsetstrategy,2
memoryindexoffsetstrategy,2
hardlinks,2
capturing,2
querytermscorer,2
incidental,2
indirect,2
liable,2
fledged,2
benchmarking,2
abstracttermsecondpassgroupingcollector,2
abstracttermfirstpassgroupingcollector,2
editing,2
hamming,2
staging,2
principle,2
throwing,2
4kb,2
initialisation,2
correction,2
mappingcharfilter,2
threadlocals,2
segmentreaderindexcache,2
obsolete,2
tokenfrequencyvectormap,2
insertion,2
identified,2
modularization,2
backend,2
entity1,2
def,2
planetobject,2
ignacio,2
integrating,2
nextinterval,2
sight,2
subphraseconfig,2
instantiating,2
dumb,2
brute,2
indication,2
search1,2
infer,2
reopened,2
meet,2
lowercasefilter,2
mixing,2
docvaluesformat,2
expense,2
mere,2
valuefiller,2
fsindexinput,2
prove,2
icucollationkeyfilter,2
complication,2
worry,2
recovery,2
orthogonality,2
accesing,2
geocircle,2
david,2
planetmodel,2
getplanetmodel,2
prohibit,2
piling,2
transferred,2
getversion,2
click,2
nrtmanager,2
deteriorates,2
quality,2
constantly,2
sphere,2
bias,2
repro,2
windowsfs,2
linking,2
valuefillers,2
multidimensional,2
storedfieldsreader,2
termvectorsreader,2
spike,2
multidocvalues,2
reflected,2
treated,2
escaped,2
numskippeddocs,2
reject,2
convexity,2
geopath,2
introspection,2
sensibly,2
brittle,2
overcome,2
whitespaces,2
regenerate,2
patternanalyzer,2
segmentwriter,2
bar,2
docvaluesproducer,2
567,2
sortednumericdocvalues,2
normsproducer,2
facetresultshandler,2
geocircles,2
sketchy,2
standardfacetsaccumulator,2
countfacetrequest,2
disadvantage,2
tokenselectors,2
delimited,2
tab,2
profiled,2
drastically,2
multitokenfrequencyvector,2
tokenfrequencyvector,2
storeinindex,2
tokenattributeimpl,2
seamlessly,2
getinputstream,2
subreader,2
sanity,2
statically,2
contrast,2
ipv6,2
proposing,2
baked,2
fieldsformat,2
dead,2
codecprovider,2
postingsformats,2
investigating,2
asks,2
flat,2
threadeddistancefilter,2
tick,2
getdocswithfield,2
polish,2
shot,2
intent,2
geoboundingboxfield,2
geometric,2
palatable,2
speeding,2
poorly,2
eligible,2
annotated,2
timelimitedindexreader,2
simon,2
unmodified,2
resilient,2
programmatically,2
noticeable,2
sentinel,2
comparation,2
pointsformat,2
compoundfilesegmentsizelimit,2
picking,2
generating,2
residing,2
asciifoldingfilter,2
reusabletoken,2
crucial,2
manual,2
six,2
sinktokenizer,2
restorestate,2
clock,2
analyzingqueryparser,2
felt,2
updatetop,2
logged,2
trashing,2
expectation,2
evicted,2
unmapping,2
modest,2
tedious,2
recompute,2
capturestate,2
exchange,2
tokenwrapper,2
addattributeimpl,2
ascii,2
missed,2
pom,2
mounted,2
searchablewrapper,2
postfix,2
procurement,2
consequential,2
exemplary,2
controlled,2
pretend,2
monotonically,2
concerned,2
3801,2
3836,2
10x,2
abuse,2
favour,2
decimal,2
shortest,2
went,2
parallelizes,2
singleinstancelockfactory,2
granular,2
wgs84,2
worthy,2
ended,2
awesome,2
212,2
interruption,2
profit,2
adrien,2
filterstrategy,2
jumped,2
referenced,2
severe,2
churn,2
100g,2
leg,2
geolatlonpoint,2
multisearchers,2
tsdc,2
tfc,2
isoutoforder,2
offering,2
accumulating,2
christmas,2
wfst,2
demo,2
pushed,2
generified,2
indicating,2
collator,2
collationkey,2
tst,2
explode,2
scoredocsinorder,2
orderness,2
shrinking,2
hashondata,2
newid,2
bench,2
benchmarkbyteblockordset,2
clever,2
documenting,2
spending,2
stalling,2
discourage,2
volume,2
indexdocvalues,2
forcemerge,2
simplefslockfactory,2
defaulting,2
dsmiley,2
estimated,2
probability,2
contrary,2
dumping,2
posincr,2
unsupportedoperationexception,2
nutch,2
ensureindexisread,2
documentdescriptor,2
fork,2
finalizer,2
8000h,2
unsigned,2
lie,2
superior,2
enwiki,2
payloadmerger,2
spanmultitermquerywrapper,2
assigns,2
963,2
gettermfreqvector,2
termfreqvector,2
passagebuilder,2
proxy,2
christian,2
spantermquery,2
matchalldocsquery,2
multiphrasequery,2
objectinput,2
explicitely,2
triecodelong,2
paging,2
gettotalhits,2
hitcollectorwrapper,2
collationkeys,2
843,2
966,2
maximized,2
870,2
reach,2
tv,2
thead,2
asynchronous,2
finishing,2
scheduler,2
instanciates,2
writen,2
unsafe,2
magnitude,2
012,2
par,2
aggregated,2
spannearquery,2
luis,2
driven,2
varying,2
8000000000000001,2
whitespacetokenizer,2
8000000000000000,2
7fffffffffffffff,2
80000001,2
153,2
maintainability,2
stemstrategy,2
analyzeroption,2
spanqueries,2
retention,2
accounted,2
blendedtermquery,2
conditionally,2
persist,2
phrasehelper,2
responsiblity,2
proven,2
getreference,2
int8,2
offsetenum,2
subfields,2
hacky,2
3216,2
sideeffect,2
realistic,2
posinc,2
deref,2
analytics,2
person,2
simplicity,2
fulltree,2
1448,2
ordstatsconsumer,2
foreach,2
ordstatscollector,2
longvaluescollector,2
facetting,2
dawidweiss,2
checkpointing,2
reported,2
identifies,2
horribly,2
peer,2
chooses,2
booleanclause,2
constantscore,2
alone,2
imposes,2
documentswriterperthread,2
detach,2
storedfieldreaders,2
relax,2
tvpositioninfo,2
limiter,2
intbitstofloat,2
0xff,2
star,2
lowercase,2
lowercasequeryfactory,2
defaultfield,2
detrimental,2
circumstance,2
heat,2
calendar,2
barely,2
repeatedly,2
term1,2
unaware,2
inverting,2
chart,2
80000000,2
7fffffff,2
havent,2
monotic,2
minvalue,2
negligence,2
differ,2
pro,2
targeted,2
aggressively,2
arg0,2
mmapping,2
calculated,2
skew,2
percentage,2
variation,2
posted,2
megabyte,2
cachingtokenfilter,2
misc,2
4623,2
kilobyte,2
october,2
fieldb,2
fielda,2
setdatastore,2
halving,2
mbrs,2
tessellation,2
8598,2
term2,2
arraycopy,2
amongst,2
suppose,2
loc,2
voluntary,2
arising,2
4602,2
4600,2
packedintsencoder,2
topfielddoccollector,2
tort,2
exploit,2
staged,2
gi,2
featured,2
indexabledocument,2
retailer,2
enumerated,2
fieldcaches,2
isdebugenabled,2
getlogger,2
loggerfactory,2
singlemmapindexinput,2
flushramsegments,2
outofmemoryerrors,2
truncated,2
generalizing,2
semantic,2
intarraydocidset,2
adjusting,2
amazing,2
ffffffffffffffff,2
0000000000000000,2
ffffffff,2
00000000,2
docidsets,2
3333,2
multireaderhitcollector,2
commitdata,2
declares,2
twophasecommit,2
stressing,2
inventory,2
14892c,2
recursive,2
extracted,2
outer,2
adler32,2
5914,2
express,2
escape,2
surrounded,2
operate,2
recognizes,2
tatu,2
vote,2
8855,2
restricting,2
wandscorer,2
adventure,2
simplefacetfields,2
facetindexingparams,2
interact,2
rangefacetcounts,2
promise,2
drastic,2
alignment,2
aforementioned,2
0x8000000000000000l,2
0x80000000,2
numbertools,2
sortable,2
abstractlist,2
dgapvintencoder,2
defaultsimilarity,2
joint,2
insight,2
learned,2
ored,2
2019,2
docb,2
doca,2
late,2
xxx,2
interim,2
appeared,2
400,2
involving,2
hitdoc,2
setsearcher,2
symmetry,2
doable,2
icutokenizer,2
icutransformfilter,2
bundled,2
10k,2
a1b,2
tip,2
alto,2
palo,2
asserts,2
applicability,2
respective,2
publication,2
streisand,2
barbar,2
mergesegments,2
abstractskiplistreader,2
accelerate,2
existent,2
instantiation,2
deletable,2
occasional,2
slight,2
usecases,2
makecentershapevalues,2
makeshapevalues,2
sci,2
detection,2
847,2
concerning,2
bytebuffersdataoutput,2
addressing,2
padding,2
fluent,2
deviate,2
resizing,2
capacity,2
invertdocument,2
minimise,2
mobile,2
canscoreoutoforder,2
scoresdocsoutoforder,2
behalf,2
classic,2
4376,2
consistently,2
workflow,2
skipdata,2
indexfilenamefilter,2
retries,2
setnorm,2
negated,2
selecting,2
nesting,2
iters,2
abba,2
facetresults,2
mergehierarchies,2
anytime,2
recursiveprefixtreestrategy,2
divided,2
disjunctive,2
jtsgeostrategy,2
sizeof,2
linter,2
backcompat,2
mergefactor,2
saying,2
wanting,2
argon,2
surely,2
classify,2
training,2
reviewing,2
emptyfieldquery,2
lowering,2
maxpointsinleafnode,2
evolve,2
rangefilter,2
todos,2
weightedphraseinfo,2
buzzword,2
berlin,2
616,2
uncompressed,2
google,2
article,2
disjunctionsumscorer,2
monotonicappendinglongbuffer,2
pagedgrowablewriter,2
hybrid,2
recognition,2
serializers,2
rolling,2
xyrectangle,2
xygeometries,2
mp,2
objection,2
compiler,2
paul,2
bkdindexwriter,2
docvaluesfieldexistsquery,2
untracked,2
complains,2
setinfostream,2
carefully,2
surprising,2
